Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date," BC End Date	",ND Start Date,ND End Date,Actual Payment Date
533169,MANINFRA,MAN INFRACONSTRUCTION LTD.,17-Nov-21,Bonus issue 1:2,19-Nov-21,-,-,12-Nov-21,17-Nov-21,-
532628,3IINFOTECH,3I INFOTECH LTD.,27-Aug-07,Bonus issue 1:1,28-Aug-07,-,-,21-Aug-07,27-Aug-07,-
540615,7NR,7NR Retail Ltd,17-Sep-18,Bonus issue 1:2,18-Sep-18,-,-,10-Sep-18,17-Sep-18,-
540615,7NR,7NR Retail Ltd,28-Nov-22,Bonus issue 1:5,28-Nov-22,-,-,22-Nov-22,28-Nov-22,-
504882,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,26-May-03,Bonus issue 3:2,-,12-Jun-03,16-Jun-03,26-May-03,18-Jun-03,-
542012,AAL,A-1 Acid Ltd,17-Aug-21,Bonus issue 3:20,19-Aug-21,-,-,11-Aug-21,17-Aug-21,-
542580,AARTECH,Aartech Solonics Ltd,17-Nov-21,Bonus issue 1:2,19-Nov-21,-,-,12-Nov-21,17-Nov-21,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,24-Mar-15,Bonus issue 1:1,25-Mar-15,-,-,18-Mar-15,24-Mar-15,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,30-Sep-20,Bonus issue 3:1,01-Oct-20,-,-,24-Sep-20,30-Sep-20,-
524208,AARTIIND,AARTI INDUSTRIES LTD.,27-Sep-19,Bonus issue 1:1,30-Sep-19,-,-,23-Sep-19,27-Sep-19,-
524208,AARTIIND,AARTI INDUSTRIES LTD.,22-Jun-21,Bonus issue 1:1,23-Jun-21,-,-,16-Jun-21,22-Jun-21,-
512165,ABANSENT,Abans Enterprises Ltd,26-Apr-13,Bonus issue 1:1,07-May-13,-,-,26-Apr-13,11-May-13,-
512165,ABANSENT,Abans Enterprises Ltd,03-Mar-16,Bonus issue 7:1,04-Mar-16,-,-,26-Feb-16,03-Mar-16,-
539570,ACEWIN,Acewin Agriteck Ltd,29-Nov-18,Bonus issue 6:10,01-Dec-18,-,-,26-Nov-18,29-Nov-18,-
530901,ACIL,ACIL Cotton Industries Limited,18-Apr-11,Bonus issue 1:1,19-Apr-11,-,-,08-Apr-11,18-Apr-11,-
512599,ADANIENT,ADANI ENTERPRISES LTD.,10-Dec-09,Bonus issue 1:1,11-Dec-09,-,-,04-Dec-09,10-Dec-09,-
534707,ADITRI,Aditri Industries Ltd,28-Nov-13,Bonus issue 1:1,29-Nov-13,-,-,22-Nov-13,28-Nov-13,-
530431,ADORFO,ADOR FONTECH LTD.-$,19-Sep-19,Bonus issue 1:1,21-Sep-19,-,-,16-Sep-19,19-Sep-19,-
543230,ADVAIT,Advait Infratech Ltd,28-Dec-22,Bonus issue 1:1,28-Dec-22,-,-,22-Dec-22,28-Dec-22,-
500003,AEGISLOG,AEGIS LOGISTICS LTD.,18-Aug-10,Bonus issue 2:3,20-Aug-10,-,-,13-Aug-10,19-Aug-10,-
539196,AEL,Amba Enterprises Ltd,08-Aug-16,Bonus issue 1:5,09-Aug-16,-,-,02-Aug-16,08-Aug-16,-
533227,AHLEAST,ASIAN HOTELS (EAST) LTD.,06-Oct-22,Bonus issue 1:2,07-Oct-22,-,-,29-Sep-22,06-Oct-22,-
539620,AINFRA,A Infrastructure Ltd,20-Apr-18,Bonus issue 1:1,23-Apr-18,-,-,16-Apr-18,20-Apr-18,-
539620,AINFRA,A Infrastructure Ltd,12-Jul-22,Bonus issue 1:1,13-Jul-22,-,-,06-Jul-22,12-Jul-22,-
